"Department name","Course number","Section","Course","Professor","Status","Created On","Updated On","Ean","Author","Title","Edition","Edition flag","New copy required","Publisher","Copyright year","Binding","Required","Bookstore staff notes","Student notes","Confirmed","Shelf limit","Max Enrollment","Current Enrollment",
"CLP","4143","80428","000","STAFF","OK","2018-05-29 09:12:12","2018-05-29 09:12:12","9781506333359","RAY","ABNORMAL PSYCHOLOGY","2ND 18","","","SAGE","2018","","required","","","No","7","45","0",
"CLP","4302","80429","INTRO TO CLINICAL PSYCH","STAFF","OK","2018-05-29 09:12:13","2018-05-29 09:12:13","9780761930945","FORD","ETHICAL REASONING F/MENTAL HLTH.PROF.","06","","","SAGE","2006","PD","required","","","No","7","45","0",
"CLP","4420","83404","HUMAN NEUROPSYCHOLOGY","STAFF","OK","2018-05-29 09:26:57","2018-05-29 09:26:57","9780195090314","LEZAK","NEUROPSYCHOLOGICAL ASSESSMENT","3RD 95","OE","","OXF","1995","","required","","","No","7","45","0",
"CLP","4420","83404","HUMAN NEUROPSYCHOLOGY","STAFF","OK","2018-05-29 09:26:57","2018-05-29 09:26:57","9780195395525","LEZAK","NEUROPSYCHOLOGICAL ASSESSMENT","5TH 12","","","OXF","2012","","required","","","No","7","45","0",
"COM","3014","80887","000","STAFF","OK","2018-05-29 09:15:16","2018-05-29 09:15:16","9781305280274","WOOD","GENDERED LIVES:COMMUN.,GENDER,+CULTURE","12TH 17","OE","","CENGAGE L","2017","PB","required","","","No","5","35","0",
"COM","3120","82808","000","STAFF","OK","2018-05-29 09:23:37","2018-05-29 09:23:37","9780078036774","MARTIN","INTERCULTURAL COMMUNICATION IN CONTEXTS","6TH 13","OE","","MCG","2013","PB","required","","","No","5","35","0",
"COM","3343","80660","000","STAFF","OK","2018-05-29 09:13:42","2018-05-29 09:13:42","9781478634898","FOSS","RHETORICAL CRITICISM","5TH 18","","","WAVELAND","2018","PB","required","","","No","5","35","0",
"COM","3343","80884","000","STAFF","OK","2018-04-12 10:32:24","2018-04-12 10:32:24","9781138702493","HART","MODERN RHETORICAL CRITICISM","4TH 18","","","TAYLOR","2018","PB","required","","","No","4","35","0",
"COM","3465","83147","COM","STAFF","OK","2018-04-12 10:41:57","2018-04-12 10:41:57","9780143114048","SHELL","ART OF WOO","07","","","PENG RAND","2007","PB","required","","","No","4","35","0",
"COM","3465","83147","COM","STAFF","OK","2018-04-12 10:41:57","2018-04-12 10:41:57","9780674510418","BOURDIEU","LANGUAGE+SYMBOLIC POWER","91","","","TRILITERAL","1991","PB","required","","","No","4","35","0",
"COM","4930","83192","SPEC TOPICS IN COMMUNICATION","STAFF","OK","2018-05-29 09:25:13","2018-05-29 09:25:13","9781138923744","FEARN-BANKS","CRISIS COMMUNICATIONS","5TH 17","","","TAYLOR","2017","PD","required","","","No","5","35","0",
"COP","1500","80597","INTRO TO COMPUTER SCIENCE","STAFF","OK","2018-04-12 10:31:54","2018-04-12 10:31:54","9781284055917","DALE","COMPUTER SCIENCE ILLUMIN.-W/ACCESS","6TH 16","","","JONES+BART","2016","PB","required","","","No","3","50","0",
"COP","1500","80598","INTRO TO COMPUTER SCIENCE","STAFF","OK","2018-05-29 09:13:19","2018-05-29 09:13:19","9781284055917","DALE","COMPUTER SCIENCE ILLUMIN.-W/ACCESS","6TH 16","","","JONES+BART","2016","PB","required","","","No","7","46","0",
"COP","2006","80599","INTRODUCTION TO PROGRAMMING","STAFF","OK","2018-04-12 10:31:55","2018-04-12 10:31:55","9780763734022","DALE","PROGRAM.+PROB.SOLVING W/JAVA-W/CD","2ND 08","","","JONES+BART","2008","PB","required","","","No","1","34","0",
"COP","3003","80601","OBJECT-ORIENTED PROGRAMMING","STAFF","OK","2018-04-12 10:31:58","2018-04-12 10:31:58","9780133807806","DEITEL","JAVA:HOW TO PROG.EARLY..-W/COMP.WEBSITE","10TH 15","OE","","PEARSON","2015","PB","required","","","No","2","42","0",
"COP","3003","80602","OBJECT-ORIENTED PROGRAMMING","STAFF","OK","2018-04-12 10:31:59","2018-04-12 10:31:59","9780133807806","DEITEL","JAVA:HOW TO PROG.EARLY..-W/COMP.WEBSITE","10TH 15","OE","","PEARSON","2015","PB","required","","","No","2","42","0",
